Date,BTC-USD,DOGE-USD,ETH-USD
2015-11-06,1.5658897387191888,1.137096763783099,1.5887018002692244
2015-11-07,1.6161192822290893,1.169354839656082,1.5920334620281977
2015-11-08,1.5612816407942365,1.0967742276189487,1.7627289501272292
2015-11-09,1.5900886972711918,1.0887096499736246,1.714362743634349
2015-11-10,1.4084477116155079,0.9919355397088326,1.6029687078825638
2015-11-11,1.3008338857903794,1.008064577645324,1.3584629178407568
2015-11-12,1.4140218383771226,1.0483871138094742,1.5366830470046438
2015-11-13,1.4081716851460624,1.0483871138094742,1.5510683691637888
2015-11-14,1.3920850717917665,1.0483871138094742,1.524847114345912
2015-11-15,1.338811197512061,1.008064577645324,1.5549662324254612
2015-11-16,1.3830736944732813,1.0564515741006417,1.5937284875128896
2015-11-17,1.4012343985385782,1.0725806120371333,1.7292918728354578
2015-11-18,1.399126873276031,1.0887096499736246,1.7041394166641783
2015-11-19,1.3638298130281175,1.0483871138094742,1.6393120544371504
2015-11-20,1.3465723523057398,1.0564515741006417,1.5867940785364534
2015-11-21,1.3670831735514832,1.0564515741006417,1.674667181500662
2015-11-22,1.357084966511213,1.032258075872983,1.6607330208061923
2015-11-23,1.3508542719339272,1.0483871138094742,1.6246212881948265
2015-11-24,1.338309424013282,1.032258075872983,1.5443689486383554
2015-11-25,1.3724314256709722,1.0483871138094742,1.4814853028937733
2015-11-26,1.4747890081997599,1.0645161517459658,1.516905568183259
2015-11-27,1.4971941137323488,1.0725806120371333,1.4890579028722584
2015-11-28,1.4944301482669227,1.0483871138094742,1.5709813395855123
2015-11-29,1.552608947826148,1.0483871138094742,1.507351416332045
2015-11-30,1.5778115809885014,1.032258075872983,1.4979241664249974
2015-12-01,1.515785638583983,1.0241936155818154,1.500808143484889
2015-12-02,1.5019821456942486,1.0483871138094742,1.4088690654167761
2015-12-03,1.5097556789287672,1.0403225361641504,1.3933137093775732
2015-12-04,1.518691892312669,1.0403225361641504,1.4411754780859465
2015-12-05,1.6264353727346337,1.0483871138094742,1.4795998733639262
2015-12-06,1.625741159145275,1.032258075872983,1.433384966710992
2015-12-07,1.653979700633151,1.0725806120371333,1.391805611172443
2015-12-08,1.73772482981239,1.0967742276189487,1.4104267586605208
2015-12-09,1.746088061759487,1.145161341428423,1.359042821890207
2015-12-10,1.7373736394083616,1.1209677258466075,1.441784525611696
2015-12-11,1.889831110850214,1.2096774931743888,1.595100991859869
2015-12-12,1.818990442439931,1.145161341428423,1.6760962344174435
2015-12-13,1.813796857024542,1.1532258017195904,1.6347691489000535
2015-12-14,1.85739857494795,1.169354839656082,1.7036299682469043
2015-12-15,1.9457937866607624,1.2096774931743888,1.7398771924586092
2015-12-16,1.9023592414950858,1.2096774931743888,1.7004732696035383
2015-12-17,1.9071430622348446,1.2500000293385392,1.613867958987255
2015-12-18,1.9386640599626987,1.2500000293385392,1.578571118876342
2015-12-19,1.9332530223494664,1.2338709914020478,1.5578895787428098
2015-12-20,1.8511386570412591,1.1532258017195904,1.550706376510808
2015-12-21,1.834219880669278,1.1532258017195904,1.5453640194028062
2015-12-22,1.8255764110305945,1.145161341428423,1.4826261932975322
2015-12-23,1.849951092397404,1.1854838775925733,1.472118078322121
2015-12-24,1.902572482470788,1.1854838775925733,1.4810134853511594
2015-12-25,1.9053659264912033,1.1854838775925733,1.493195969733324
2015-12-26,1.7448795686177174,1.1209677258466075,1.4661580840321973
2015-12-27,1.7680834026164451,1.169354839656082,1.4691810294580214
2015-12-28,1.765808576983374,1.1209677258466075,1.4496917131496592
2015-12-29,1.810568636221232,1.2500000293385392,1.497812705410379
2015-12-30,1.7839609862171804,1.2338709914020478,1.5645563790263501
2015-12-31,1.8004657866913896,1.2177419534655562,1.6015859777544266
2016-01-01,1.8162180545302222,1.241935451693215,1.6264312514597303
2016-01-02,1.8124712153395681,1.2177419534655562,1.6077312631989271
2016-01-03,1.798140809230999,1.1774194173014059,1.6674015594725298
2016-01-04,1.8110202578926917,1.1612903793649145,1.6375072040628256
2016-01-05,1.8062908002023939,1.1048386879101162,1.6301232697466992
2016-01-06,1.7943523682701001,1.0887096499736246,1.631296780392351
2016-01-07,1.9153808508072465,1.1209677258466075,1.6161050531311136
2016-01-08,1.8952338536319557,1.274193527566198,1.6929365621169166
2016-01-09,1.8717372758880095,1.451612944867604,1.6930120283818602
2016-01-10,1.8733263103760047,1.3467742569574879,1.714282062221015
2016-01-11,1.8751537255597575,1.3790323328304708,1.8212823865827934
2016-01-12,1.8218882737243347,1.451612944867604,1.9575012444775668
2016-01-13,1.8080094892872252,1.4274193292857884,1.9303947437848725
2016-01-14,1.7993744420928244,1.411290291349297,2.040862221505963
2016-01-15,1.5234923027154088,1.201612915529065,2.0724635665643136
2016-01-16,1.6205267728447634,1.2500000293385392,2.093531129936547
2016-01-17,1.598627652033095,1.2258064137567237,2.2774092860727726
2016-01-18,1.6189878901840877,1.2177419534655562,2.4470308626346275
2016-01-19,1.5896370755997322,1.1935484552378974,2.352758568079774
2016-01-20,1.7572405265048578,1.3548387172486553,2.6279926259846915
2016-01-21,1.715558104975559,1.314516181084505,2.6653069104601967
2016-01-22,1.5994346753307245,1.3548387172486553,2.575580998208034
2016-01-23,1.6203385439763254,1.3870967931216382,3.3843153287322774
2016-01-24,1.68507000518746,1.55645163277772,3.6734458141991926
2016-01-25,1.6380477539829548,1.7096774344973105,4.287751027588748
2016-01-26,1.6398333121708786,2.870967813862225,3.9053436251048654
2016-01-27,1.6516211610084217,3.66935489833316,4.097799780022996
2016-01-28,1.5902225630901692,2.7741935862432765,4.334449715948251
2016-01-29,1.586814535862704,2.548387055132396,4.280356969749276
2016-01-30,1.5817171704926045,2.0806450723283008,4.194748366022429
2016-01-31,1.542041970571214,2.233871108756204,3.9562455185514076
2016-02-01,1.559976927607177,2.1774192999472493,3.7943783563570204
2016-02-02,1.5657977298960402,2.1129031482012834,4.185449858700156
2016-02-03,1.5469846692372138,2.1370968811372557,4.338224256289162
2016-02-04,1.6291324690969673,2.314516181084505,4.422888815899535
2016-02-05,1.616399519920676,2.4596774051587715,4.355894815160825
2016-02-06,1.5744704228641286,2.4677419828040956,4.348123221481012
2016-02-07,1.5748801875397593,2.298387025793857,5.085625783039192
2016-02-08,1.5616119027003506,2.314516181084505,5.455252186169754
2016-02-09,1.5724088382067596,2.3548388346028117,6.938990126394746
2016-02-10,1.595909499560055,2.40322583105813,7.610854216764473
2016-02-11,1.5875671961108726,2.338709679312164,10.316082985895376
2016-02-12,1.6068403008854413,2.4274193292857884,9.516406447804954
2016-02-13,1.6386079741405437,2.3790323328304708,9.239062811247214
2016-02-14,1.7028795188487285,2.4274193292857884,8.989287880690494
2016-02-15,1.6734199781654513,2.40322583105813,9.072700804687171
2016-02-16,1.7039583573936619,2.3548388346028117,7.403317488826289
2016-02-17,1.7408986875662391,2.241935451693215,6.445926273753979
2016-02-18,1.7662016243832315,2.241935451693215,7.547153326589772
2016-02-19,1.7595612927431072,2.3951612534128057,8.128330281278517
2016-02-20,1.8280519715857357,2.346774256957488,7.447991881547823
2016-02-21,1.8348847433164395,2.298387025793857,7.983756551146699
2016-02-22,1.8304939699765383,2.2822581052115223,9.635675050852809
2016-02-23,1.7593563465988957,2.2580646069838632,9.583709267134626
2016-02-24,1.7769985598896405,2.241935451693215,10.699296997996974
2016-02-25,1.7752799984176013,2.1693549570102384,10.473403765787072
2016-02-26,1.8070937398906741,2.088709649973625,10.159225229374497
2016-02-27,1.8086284113292084,2.0564515741006417,11.024214240750066
2016-02-28,1.8127472418090134,2.048387231163631,11.097110153341724
2016-02-29,1.8302807290008365,2.016129155290648,10.87174866175202
2016-03-01,1.8195172280459737,2.008064577645324,13.130680983851038
2016-03-02,1.7729592321793521,1.967741924127017,14.523235224462033
2016-03-03,1.7631825609462743,1.9758065017723412,15.9450572868712
2016-03-04,1.71838906715687,1.9193548103175428,17.85254832601917
2016-03-05,1.675029941151361,1.8064516621162592,18.87796348250839
2016-03-06,1.704874106790213,1.7822580465344438,19.528519499133058
2016-03-07,1.732531372009793,1.8790322741533925,16.388506058366303
2016-03-08,1.7310718645058418,1.7741935862432763,16.893887068927082
2016-03-09,1.7347851415321576,1.8548387759257337,20.412224962277094
2016-03-10,1.7442817026864408,1.9435484258993583,19.39487426584004
2016-03-11,1.7633456500946567,1.9435484258993583,19.013666961032822
2016-03-12,1.7212534638897272,1.9112903500263754,23.217749011064704
2016-03-13,1.7314608282963502,1.9758065017723412,24.83333081097398
2016-03-14,1.741383743789245,1.9193548103175428,21.36369708618411
2016-03-15,1.7430229301045594,1.862903236216901,22.31997450917273
2016-03-16,1.7437798015748696,1.862903236216901,21.480873085375865
2016-03-17,1.7588755015980313,1.798387084470935,19.01143692267796
2016-03-18,1.7125724760901482,1.6854839362696517,18.86835615659516
2016-03-19,1.7163191876680102,1.7741935862432763,18.066483120712075
2016-03-20,1.7301645375535735,1.725806472433802,17.704663896979753
2016-03-21,1.7282911817646425,1.7096774344973105,20.35406726355233
2016-03-22,1.7482875958451827,1.7499999706614608,19.343063095932962
2016-03-23,1.7480868609231126,1.7096774344973105,21.302108433365333
2016-03-24,1.7411998537557403,1.7177420121426346,19.274781055799632
2016-03-25,1.7444740151642282,1.725806472433802,18.431049398294586
2016-03-26,1.7476855186917648,1.7177420121426346,18.827009642093568
2016-03-27,1.7845674022055318,1.7419355103702934,17.875193931939656
2016-03-28,1.7739710740084007,1.7338709327249693,20.013519300752904
2016-03-29,1.7417099220860097,2.048387231163631,19.997735603020452
2016-03-30,1.7346012514986526,1.8870968517987166,20.50641176930147
2016-03-31,1.7426006593752972,1.8790322741533925,19.56385979881389
2016-04-01,1.747748176572716,1.8064516621162592,20.01008834665889
2016-04-02,1.7599292004229088,1.8225807000527507,19.899088719286354
2016-04-03,1.760058855019745,1.7822580465344438,19.93237240986076
2016-04-04,1.7623169633770428,1.7741935862432763,19.141479408753515
2016-04-05,1.773130616159225,1.725806472433802,17.90761865689682
2016-04-06,1.7705505407273037,1.7419355103702934,18.331887135190144
2016-04-07,1.7677572243196802,1.7096774344973105,17.275591755729813
2016-04-08,1.7577380887814957,1.7016129742061432,16.674942459529426
2016-04-09,1.7538157820016194,1.6774193586243276,15.698817204345056
2016-04-10,1.762818736875822,1.6451612827513447,15.331197917540118
2016-04-11,1.7666616684989738,1.725806472433802,14.829298580947897
2016-04-12,1.7779813060020762,1.8467741982804096,12.768037153126164
2016-04-13,1.7718928996880505,1.8870968517987166,13.801018569609552
2016-04-14,1.774184442596895,1.8548387759257337,14.389161326422887
2016-04-15,1.7968947979283338,1.8790322741533925,14.141324385911163
2016-04-16,1.800486715189304,1.8548387759257337,14.770470070979192
2016-04-17,1.787218430349895,1.8225807000527507,15.970705182139568
2016-04-18,1.792202986011724,1.8145161224074267,15.502174614620985
2016-04-19,1.8211314022540248,1.7903226241797678,14.95126024572143
2016-04-20,1.8457193245965362,1.8225807000527507,14.52392076083084
2016-04-21,1.879322707866882,1.8225807000527507,13.900094118089775
2016-04-22,1.8639009571597476,1.8064516621162592,13.418164505004702
2016-04-23,1.8829064579091537,1.8064516621162592,14.23055373423031
2016-04-24,1.9175008821234258,1.830645160343918,13.727127893026877
2016-04-25,1.9295063107716044,1.830645160343918,12.96023602739037
2016-04-26,1.949005162575507,1.8548387759257337,12.69037193620258
2016-04-27,1.8595103114326386,1.8064516621162592,13.313015660579328
2016-04-28,1.8775915127284188,1.838709737989242,12.305202754743638
2016-04-29,1.9030408214180206,1.8225807000527507,12.79373740439406
2016-04-30,1.8746936814440154,1.8225807000527507,15.121276537435971
2016-05-01,1.8895677180471926,1.8225807000527507,15.177068399432102
2016-05-02,1.8594350198852634,1.8467741982804096,17.43600072153112
2016-05-03,1.88299833911951,1.838709737989242,15.974427366480953
2016-05-04,1.8680197876395526,1.8145161224074267,16.150276443767815
2016-05-05,1.8732636524950534,1.7822580465344438,16.857671442379154
2016-05-06,1.9218832330190443,1.8145161224074267,16.03510796993293
2016-05-07,1.9174215069667013,1.798387084470935,16.07606017831308
2016-05-08,1.9174716587940208,1.7903226241797678,16.268928227696243
2016-05-09,1.9255630754938136,1.8064516621162592,15.951199300065731
2016-05-10,1.88546968845251,1.7741935862432763,16.060636428077377
2016-05-11,1.893134623200899,1.8064516621162592,17.149631401492393
2016-05-12,1.9016567330742369,1.8951613120898838,17.25517618816419
2016-05-13,1.9054370068164372,1.903225889735208,18.02513824233547
2016-05-14,1.9054410904257864,1.862903236216901,17.567244123345827
2016-05-15,1.9133736291993382,1.862903236216901,17.0914213467681
2016-05-16,1.8991352319139174,1.8467741982804096,19.1654977235366
2016-05-17,1.8975461974259225,1.8225807000527507,20.928278416116484
2016-05-18,1.901042022254395,1.838709737989242,23.261153770797705
2016-05-19,1.8345376365217603,1.8145161224074267,25.338917973282896
2016-05-20,1.8511010112675714,1.838709737989242,23.39325450210467
2016-05-21,1.8532419710816652,1.8225807000527507,24.044154104976233
2016-05-22,1.837080066179994,1.8064516621162592,24.509253718400803
2016-05-23,1.857285637626887,1.8145161224074267,23.09456843317718
2016-05-24,1.8649212214330788,1.8064516621162592,21.843551274725428
2016-05-25,1.880050356007787,1.8064516621162592,21.489623081796843
2016-05-26,1.8958777877812028,1.838709737989242,21.325611368778073
2016-05-27,1.9798445803804265,1.8548387759257337,19.37909056810759
2016-05-28,2.2164236387383944,1.9112903500263754,20.4034766019811
2016-05-29,2.20050419814183,1.9193548103175428,21.188363388267593
2016-05-30,2.232414287272985,1.9193548103175428,21.831542117333885
2016-05-31,2.22205212854947,1.862903236216901,24.15103560576096
2016-06-01,2.245193177054454,1.8870968517987166,24.020993119685407
2016-06-02,2.249592245225846,1.8548387759257337,23.568931786268084
2016-06-03,2.38015059585603,1.9193548103175428,23.75541731208389
2016-06-04,2.394924328804568,1.9112903500263754,23.573049912855893
2016-06-05,2.404332964745052,1.9112903500263754,23.975530114720993
2016-06-06,2.4484908192167,1.903225889735208,23.905361622479703
2016-06-07,2.4111071622041536,1.9354838482540342,24.896807552025706
2016-06-08,2.432216104606758,1.9838710794176653,24.735025877361796
2016-06-09,2.402882007298176,2.1370968811372557,24.702257566157737
2016-06-10,2.414757653736726,2.0967742276189485,23.861613276499806
2016-06-11,2.5370992719052143,2.0403226535183068,24.347128457489998
2016-06-12,2.8133243068551677,2.1774192999472493,27.00991369031672
2016-06-13,2.9454298349775176,2.40322583105813,30.199215396263337
2016-06-14,2.8667445530074827,2.580645131005379,32.413200092768285
2016-06-15,2.9040026390325417,2.5241935569047373,31.488661858368022
2016-06-16,3.204405704036584,2.7016128568519866,35.32183110199971
2016-06-17,3.1316498228415415,2.588709708650703,26.380458777626483
2016-06-18,3.1622508599507033,2.6129032068783618,19.43896456194185
2016-06-19,3.1938388543944423,2.7258065897879584,20.989009739443006
2016-06-20,3.082796072843934,2.6048386292330377,20.311863419558485
2016-06-21,2.7876825580749864,2.4758065604494193,22.828992625575662
2016-06-22,2.4927283040706567,2.1451612240742666,22.465972486104185
2016-06-23,2.6092321474489246,2.2580646069838632,23.462907614975617
2016-06-24,2.782024972547298,2.266128949920874,24.588170570938086
2016-06-25,2.7812889019621103,2.290322682856846,24.50393467607384
2016-06-26,2.631771118800491,2.298387025793857,23.76142189077966
2016-06-27,2.740108509157175,2.322580758729829,23.81923763938251
2016-06-28,2.705509618495177,2.4274193292857884,20.888476403600947
2016-06-29,2.675774306568039,2.387096910475795,21.635792851851747
2016-06-30,2.815636650649134,2.4516128275134474,21.378967040671203
2016-07-01,2.8280102422026987,2.4354839069311125,20.92947933185564
2016-07-02,2.942611634075423,2.4677419828040956,20.80749966970727
2016-07-03,2.7542799097267108,2.274193527566198,20.107190728406934
2016-07-04,2.8588118866211385,2.33064510166684,19.67966308914304
2016-07-05,2.804304634705192,2.314516181084505,18.204932016961706
2016-07-06,2.8323381024360645,2.290322682856846,18.063395752864956
2016-07-07,2.6785843402514353,2.2177419534655565,17.343700366614705
2016-07-08,2.787143266415312,2.233871108756204,19.548591480451783
2016-07-09,2.72206482602229,2.1774192999472493,18.81242686010027
2016-07-10,2.715374087329262,2.1935484552378974,18.781718430252607
2016-07-11,2.7082612055197637,2.1532258017195907,17.943474335947997
2016-07-12,2.7788971830114195,2.1370968811372557,18.041435683313285
2016-07-13,2.736733916481256,2.1209677258466075,18.014671950804996
2016-07-14,2.7518294888916253,2.1129031482012834,19.752061619739194
2016-07-15,2.7734777229539045,2.1290323034919316,20.50418173094661
2016-07-16,2.763073962460145,2.1129031482012834,19.99155923120123
2016-07-17,2.8412365424334864,2.1209677258466075,19.143881240231824
2016-07-18,2.814670877038056,2.0322580758729827,18.93063198190773
2016-07-19,2.8136589075962153,1.9758065017723412,19.93374348259838
2016-07-20,2.783639019142557,1.967741924127017,21.360266132090096
2016-07-21,2.7808249018498112,1.9112903500263754,21.703557876489743
2016-07-22,2.7206388806826776,1.9112903500263754,25.15397531332816
2016-07-23,2.741283567747398,2.024193498227659,24.532584860690093
2016-07-24,2.7652398067687103,2.008064577645324,21.873060424958922
2016-07-25,2.735182400154156,1.9758065017723412,23.737231782873124
2016-07-26,2.725510371410651,1.9354838482540342,20.569202973984385
2016-07-27,2.736248732645458,1.9112903500263754,22.25615418187411
2016-07-28,2.7391047069340324,1.9193548103175428,22.034498513375937
2016-07-29,2.747288260069766,1.9193548103175428,21.950432775510155
2016-07-30,2.7391549863741442,1.9274193879628667,21.378109711178947
2016-07-31,2.6121761745640906,1.8548387759257337,20.374311037994502
2016-08-01,2.535196565174086,1.798387084470935,18.77142393184558
2016-08-02,2.289288501257943,1.6612903206878362,15.075469946224661
2016-08-03,2.3682790330268286,1.725806472433802,17.660228378506062
2016-08-04,2.4181825258527567,1.7338709327249693,18.945042970777582
2016-08-05,2.4046091188272896,1.758064548306785,18.74363107672158
2016-08-06,2.4578619369962884,1.862903236216901,18.667629798907967
2016-08-07,2.478401981571437,2.1290323034919316,18.719956348185395
2016-08-08,2.4715609150092424,1.9112903500263754,19.292624634888483
2016-08-09,2.457958157041578,1.9112903500263754,21.00633793916151
2016-08-10,2.475947477127002,1.9274193879628667,20.832890693352955
2016-08-11,2.4634735819187985,1.8951613120898838,20.056924060485905
2016-08-12,2.4569461875997374,1.9274193879628667,20.207210321003632
2016-08-13,2.448704187805194,1.9274193879628667,19.851737626088994
2016-08-14,2.385499103201103,1.9758065017723412,19.20581511542248
2016-08-15,2.3719798039995124,1.9193548103175428,19.24630266430683
2016-08-16,2.414628254365474,2.0806450723283008,19.11128472215121
2016-08-17,2.396969196186164,1.991935422354676,18.447518632395848
2016-08-18,2.4015772941111164,1.991935422354676,18.453179624844722
2016-08-19,2.407063623271724,1.8790322741533925,18.44048493108437
2016-08-20,2.432433556804601,1.9193548103175428,19.296055588982497
2016-08-21,2.4308067489301264,1.870967813862225,19.179051382914192
2016-08-22,2.4535756785331677,1.8467741982804096,19.079031790317494
2016-08-23,2.4396173913265415,1.830645160343918,18.924112023841612
2016-08-24,2.426098347350535,1.862903236216901,18.933377399632935
2016-08-25,2.415974569322778,1.8467741982804096,19.48477115315316
2016-08-26,2.4238778847669247,1.862903236216901,19.378403395613795
2016-08-27,2.3832995691154073,1.8064516621162592,19.12586750414451
2016-08-28,2.3998795335241994,1.8467741982804096,18.75032282791115
2016-08-29,2.4006949792661114,1.8145161224074267,18.84382246244173
2016-08-30,2.4148957307778445,1.8790322741533925,19.264316400394144
2016-08-31,2.4064028442339116,1.8951613120898838,20.025186508022536
2016-09-01,2.393151276670276,1.870967813862225,20.578466713650723
2016-09-02,2.4066746594812156,1.8951613120898838,20.781079523445875
2016-09-03,2.5014927506363094,1.903225889735208,20.1732427301854
2016-09-04,2.5450735400618028,1.8951613120898838,20.038052994906334
2016-09-05,2.5365265456939934,1.903225889735208,20.10170152908151
2016-09-06,2.5526088202133557,1.9435484258993583,20.053836692638786
2016-09-07,2.569787033391801,1.9516128861905258,19.811593663451546
2016-09-08,2.6190129022913515,1.838709737989242,19.465041121956347
2016-09-09,2.6045656028651623,1.8548387759257337,19.99155923120123
2016-09-10,2.6072750776683358,1.830645160343918,20.876295453085955
2016-09-11,2.537065837353668,1.8225807000527507,19.96685538004934
2016-09-12,2.5434385649686297,1.8225807000527507,20.40484767471872
2016-09-13,2.5476120137234797,1.8145161224074267,20.44773869120636
2016-09-14,2.5536460569880446,1.8225807000527507,20.455457928886645
2016-09-15,2.5388891689280717,1.8790322741533925,20.47913429354782
2016-09-16,2.5381280862356204,2.016129155290648,21.540748715335113
2016-09-17,2.53399241086725,1.903225889735208,21.785735526122576
2016-09-18,2.550258958258494,1.9354838482540342,21.326984077640674
2016-09-19,2.5475533118390854,1.903225889735208,22.6270669882743
2016-09-20,2.543727225104499,1.870967813862225,24.756642360666575
2016-09-21,2.4970477418597397,1.862903236216901,23.621258335545512
2016-09-22,2.4934891315375234,1.838709737989242,22.72760032411636
2016-09-23,2.5208536530118852,1.8064516621162592,22.871196469569508
2016-09-24,2.5199463260596167,1.8225807000527507,22.093343384594494
2016-09-25,2.5124235519616955,1.8145161224074267,22.475921762139333
2016-09-26,2.5426024459543872,1.8467741982804096,21.999328370693565
2016-09-27,2.5347534935597014,1.838709737989242,22.471461685429613
2016-09-28,2.528740378793051,1.8467741982804096,22.77426588094491
2016-09-29,2.532775495281198,1.862903236216901,22.42874246206542
2016-09-30,2.5496775543774057,1.8951613120898838,22.688485484094617
2016-10-01,2.567440999820704,1.8790322741533925,22.599102340026857
2016-10-02,2.5545158657794174,1.8548387759257337,22.64542431060851
2016-10-03,2.559705112359873,1.8870968517987166,23.078956528568174
2016-10-04,2.551638707767344,1.8467741982804096,22.778040421285823
2016-10-05,2.561285724403586,1.8790322741533925,22.36406480527454
2016-10-06,2.563418389386189,1.798387084470935,22.05285419958516
2016-10-07,2.580562912787504,1.838709737989242,21.731694317860637
2016-10-08,2.58887178168514,1.8145161224074267,20.963104972551957
2016-10-09,2.579020074130271,1.838709737989242,20.679345271864662
2016-10-10,2.5883952755192086,1.838709737989242,20.16775189473499
2016-10-11,2.6807170052340386,1.8548387759257337,20.21956306464207
2016-10-12,2.6603106988650755,1.8145161224074267,20.473129714852046
2016-10-13,2.662794554251707,1.830645160343918,20.523739969019974
2016-10-14,2.6778148351147015,1.830645160343918,20.48119253877923
2016-10-15,2.6705722987083673,1.8064516621162592,20.558738318578893
2016-10-16,2.683054361135269,1.798387084470935,20.50418173094661
2016-10-17,2.6728596303950702,1.7822580465344438,20.59579491336923
2016-10-18,2.6677038183661606,1.7822580465344438,21.596848168828465
2016-10-19,2.636592585313937,1.7661290085979522,20.625989599971533
2016-10-20,2.6380016857649844,1.7822580465344438,20.75706120866279
2016-10-21,2.646243685559528,1.758064548306785,20.88813281735405
2016-10-22,2.7485511162609964,1.798387084470935,20.70988190858888
2016-10-23,2.74761852197588,1.7822580465344438,20.64897879213891
2016-10-24,2.733777383312458,1.7661290085979522,20.534032831302017
2016-10-25,2.7497805379006803,1.7661290085979522,19.581873534901206
2016-10-26,2.836406908701342,1.7419355103702934,19.78431455157291
2016-10-27,2.8782605865977215,1.7499999706614608,19.728900634448365
2016-10-28,2.883855641857251,1.7419355103702934,19.01761329449718
2016-10-29,2.987676815499339,1.798387084470935,17.918770484796106
2016-10-30,2.9349257708291194,1.798387084470935,19.18522775473341
2016-10-31,2.9311956489142386,1.7741935862432763,18.868527949718608
2016-11-01,3.0517141907339074,1.7822580465344438,18.47033603143978
2016-11-02,3.0978622943121064,1.7741935862432763,18.44717504614895
2016-11-03,2.879878972027914,1.7499999706614608,18.53021002527404
2016-11-04,2.940658647904183,1.7661290085979522,19.027220620410414
2016-11-05,2.941424069431568,1.7903226241797678,18.875903601151997
2016-11-06,2.9753116463900575,1.7822580465344438,18.65459151890072
2016-11-07,2.9402237435084966,1.9274193879628667,18.543591891528187
2016-11-08,2.968311829514414,1.8467741982804096,18.58631111489238
2016-11-09,3.024449972914185,1.8467741982804096,18.28059134465341
2016-11-10,2.992088389724363,1.838709737989242,18.055846672183133
2016-11-11,2.9957557261455,1.830645160343918,17.653366470318034
2016-11-12,2.948265135993762,1.7741935862432763,16.946642282950638
2016-11-13,2.935624068027827,1.8145161224074267,17.330146707237112
2016-11-14,2.9481270589526436,1.798387084470935,17.098507404079104
2016-11-15,2.975717455069131,1.7903226241797678,17.529156769814804
2016-11-16,3.1119502361155686,1.7822580465344438,17.25740622651905
2016-11-17,3.09848121635409,1.8064516621162592,17.1408830411964
2016-11-18,3.1428399333606,1.758064548306785,16.25731337642614
2016-11-19,3.142969587957436,1.7741935862432763,16.577444135534957
2016-11-20,3.056870002762817,1.7661290085979522,16.434225934953396
2016-11-21,3.091251186001387,1.7903226241797678,16.505492267059772
2016-11-22,3.1418445535817403,1.8064516621162592,16.99426660902053
2016-11-23,3.1136061397066563,1.7661290085979522,16.8877286944827
2016-11-24,3.0956043135676006,1.758064548306785,15.837866558464267
2016-11-25,3.101291250037486,1.7741935862432763,16.1301701038244
2016-11-26,3.075085197490367,1.7661290085979522,16.003318061470033
2016-11-27,3.061089136897261,1.7499999706614608,15.437788188077475
2016-11-28,3.0768873453412717,1.758064548306785,14.968313576442418
