Date,ADA-USD,BTC-USD,DOGE-USD,ETH-USD
2017-12-11,0.09591917027143326,0.09153033338474792,0.0939886119634128,0.15375243708509956
2017-12-12,0.09807523959332087,0.027866079189227122,0.1662290243465625,0.2347406110576058
2017-12-13,0.0029085323724356016,-0.05957373243077235,0.046423717871859616,0.075853913178066
2017-12-14,0.5838369124430598,0.009450503424906387,0.06920473994850607,-0.00994021377440113
2017-12-15,-0.12028922800243924,0.06672275050137522,0.014188415601481097,-0.016472556262746352
2017-12-16,0.6395772847874169,0.09632672719671476,0.4555792164345682,0.017037209041072643
2017-12-17,0.23723769817842233,-0.018458920130955292,0.008559279706536138,0.03356657510490635
2017-12-18,0.010060188369699352,-0.001390749799384139,0.0723517411358312,0.09867904334789479
2017-12-19,0.024918593050867854,-0.07254290633921201,-0.12695759748497348,0.03969514452900391
2017-12-20,-0.08875673194833966,-0.06700506450657429,0.16178628016062735,-0.009401560495416739
2017-12-21,-0.017220319836434128,-0.05069001039219856,0.10858302643052031,0.0024107452669923646
2017-12-22,-0.16011730681679837,-0.13322321728215947,-0.2041334690546064,-0.1960945876765834
2017-12-23,0.016749533481941303,0.060822808891424884,0.18152288086367996,0.06389425349507327
2017-12-24,-0.059710073148224296,-0.05404986305608972,0.16742485929114714,-0.035714284715460565
2017-12-25,0.06533634894666918,0.007212278283203588,0.03986139633200647,0.09828020664323134
2017-12-26,0.0286515967966966,0.1378513383721831,0.05235084092542941,0.010394547270593968
2017-12-27,-0.03391810134934736,-0.01636315248910769,-0.05897898613281338,-0.014309056669487674
2017-12-28,-0.015756946002665084,-0.08097704981335418,-0.04448246771607067,-0.034431793057930093
2017-12-29,0.26101950135170926,0.0033968323339585993,0.10133400351371158,0.02223196771571434
2017-12-30,0.18873114546009429,-0.123597794486912,-0.1779650996462978,-0.04941684006742797
2017-12-31,0.11854279802843509,0.08890117328095215,0.13232201586923598,0.05357620423186571
2018-01-01,0.01237565134749119,-0.03589997685241464,-0.00704664237039232,0.02080405991935308
2018-01-02,0.07140196420217543,0.09258925971214182,0.02614527268554756,0.13514465974787537
2018-01-03,0.32179642163150723,0.01450508605496914,0.018955364884202908,0.08480341627994381
2018-01-04,0.03141863102381051,0.025858428248032084,0.03417329705511207,0.018730361673503282
2018-01-05,-0.1085059735634139,0.11094452953729395,0.23239144044097237,0.016979703746571317
2018-01-06,0.027229122780561027,0.00557837614383061,0.20014753386704243,0.04311747852155179
2018-01-07,-0.01830409401672446,-0.061740689989333575,0.13950152697536478,0.10167986398366047
2018-01-08,-0.11495391919822248,-0.08267549955484554,-0.12733072100553944,-0.0040318206423908265
2018-01-09,-0.09841257203438879,-0.038619922206656554,-0.11429961380258113,0.12368134760985772
2018-01-10,-0.026896934241874504,0.025562164635523743,-0.023981248808213174,-0.03437553404698246
2018-01-11,-0.14158825881897166,-0.11058116741362234,-0.13311711838646811,-0.08374892032199721
2018-01-12,0.2652345506051417,0.04198319183702104,0.129600035042289,0.09749359549276626
2018-01-13,-0.015024759212958858,0.026789878301524794,-0.0025307389418296466,0.09237847208475358
2018-01-14,-0.09716205478464722,-0.0418229592243744,-0.10849669421773989,-0.02146154392978783
2018-01-15,-0.02995453057588382,0.003464786845698953,-0.17003849928877557,-0.05632078827587428
2018-01-16,-0.21734315283762723,-0.18458172530715267,-0.3680291941363061,-0.20383128435129638
2018-01-17,0.0041558278440906316,-0.02662523913776127,0.1142915258998789,-0.038148810498464414
2018-01-18,0.0477085773021812,0.025266707476315986,0.04111488228578697,0.02148798275790753
2018-01-19,-0.014263787920802073,0.011480784055017068,-0.012373930311298409,0.0027175245187445185
2018-01-20,0.0840135740993393,0.10552244967375835,0.07074460339168098,0.10587529642513172
2018-01-21,-0.14312095911385891,-0.10615162399161626,-0.16947825079893164,-0.09584018452753806
2018-01-22,-0.07219125872876697,-0.059374267538764514,-0.05728215532786596,-0.045135334824276896
2018-01-23,-0.013035585138987171,-0.005779885423653042,-0.009099821460156754,-0.017121403318006934
2018-01-24,0.09987048779706276,0.04418609725643563,0.05962806070199189,0.07098402541777915
2018-01-25,0.0242719637691155,-0.008842259367552785,0.07922782883936819,-0.0026007078402479067
2018-01-26,-0.02238695592875667,-0.00784639410255572,-0.057718651176916325,-0.0008146886787550045
2018-01-27,-0.010561171906994293,0.023820214048161148,0.0186179374533344,0.04801490414153342
2018-01-28,0.08310620996178603,0.029760633486411336,0.012400721018205552,0.11822961667606524
2018-01-29,-0.07283058510165952,-0.04245369798060672,-0.06904065961032835,-0.05243402510166195
2018-01-30,-0.15839399237214669,-0.11132515302966794,-0.1454332922220951,-0.09879825820701793
2018-01-31,-0.023969265321156952,0.011295200421317375,-0.002326682296218685,0.04310449900718183
2018-02-01,-0.2082829150357477,-0.10845799638872755,-0.17820363731594036,-0.07568923036724229
2018-02-02,-0.07671266086464357,-0.03775622775012444,-0.11671481465010913,-0.12410312652445743
2018-02-03,0.11661071796125755,0.038232652937148615,0.14320519488835792,0.051329393577471905
2018-02-04,-0.14579040600579607,-0.10299083790500418,-0.16033422467314118,-0.14406016303912583
2018-02-05,-0.14724129175176937,-0.17398211533124908,-0.21922994986864186,-0.17890193854553704
2018-02-06,0.12174113543948417,0.108709190826632,0.21055403041194154,0.1278281840183304
2018-02-07,-0.08257573827435238,-0.017261906053983367,-0.014784289410426865,-0.04652399900970838
2018-02-08,0.04631038598804427,0.08115416198670111,0.060720434485739716,0.07717330715965875
2018-02-09,0.09367617094273561,0.055463550667886,0.09080037631987548,0.07767794919184468
2018-02-10,0.03579176552843266,-0.013259122522587319,-0.0022023937245023717,-0.026889519538555007
2018-02-11,-0.093159302587,-0.05874826338459904,-0.006636528784488505,-0.05464399013748622
2018-02-12,0.038584059760500944,0.0934749976251279,0.09904525343641879,0.0642350496457782
2018-02-13,-0.029042694553554127,-0.03746663522015048,0.029885187587630924,-0.027363963964774918
2018-02-14,0.06128460814225678,0.09916074093751703,0.17704573844685356,0.08859492149652226
2018-02-15,0.030910048930927192,0.06836184023154956,0.08771689665902116,0.01442085982401764
2018-02-16,-0.013670070879766016,0.006617573638271423,-0.04353650832958955,0.0076909399834006464
2018-02-17,0.03903167487198389,0.0823828388494885,0.00213021191017404,0.031180734159380386
2018-02-18,-0.08512888614233671,-0.0517921730312878,-0.0928447673594901,-0.05290276411537498
2018-02-19,0.015066777916541763,0.06187369895710759,0.04161868565324145,0.021356544750277706
2018-02-20,-0.03296111730286644,0.015767739342638976,0.057589690845220254,-0.05274501120480224
2018-02-21,-0.03858821291277881,-0.06459170224791144,-0.07506263898769205,-0.05203588487177235
2018-02-22,-0.07570057078530734,-0.06626121098880944,-0.05016630086308904,-0.04466183759872333
2018-02-23,0.021627834200951046,0.02916567969339212,0.06029562053457127,0.06125112140513167
2018-02-24,-0.06674487286921771,-0.04853544529041365,-0.04996408756594661,-0.02777670819036704
2018-02-25,0.06319050773623891,-0.015231977518507023,-0.029201494619171875,0.005096930475980699
2018-02-26,-0.01670104043698939,0.07011553986619923,0.03157058379086397,0.028593800894165966
2018-02-27,-0.0083072883960702,0.034034606098973796,-0.007600970705028409,0.01024283909079049
2018-02-28,-0.07086561819894954,-0.031029470636465106,-0.044365058358001974,-0.026614226394913842
2018-03-01,-0.026530916615585598,0.05182687604474623,0.03221072487979537,0.019684608701039608
2018-03-02,-0.03644146084369848,0.01228839083196931,-0.12549576708693522,-0.01775236219554177
2018-03-03,0.012197703275518945,0.035731831732556785,-0.03357446945314457,0.0004339922073439695
2018-03-04,0.012313409118142049,0.001991054965976957,0.03721616186458032,0.01096708797355106
2018-03-05,-0.010578170335510118,0.0052586502353069164,-0.05299744415923868,-0.015106360901199878
2018-03-06,-0.04208318636075603,-0.0710173788230346,-0.12388632002687583,-0.04398202269410323
2018-03-07,-0.14321568061733458,-0.07854714164884058,-0.13595148596245288,-0.08173834520662204
2018-03-08,-0.1090062768490232,-0.05895751127349236,0.0002485378167476071,-0.06621615789568835
2018-03-09,0.002090291829662805,-0.006134788034012573,0.029619043511048382,0.033933919776000465
2018-03-10,-0.057106743610825905,-0.05182014795718892,-0.04262245952407007,-0.05938433618832928
2018-03-11,0.06289985979276924,0.07731082693622326,0.05794109870050956,0.05170379280650117
2018-03-12,0.0010017185053268207,-0.03977469953506585,-0.04320010737866564,-0.03303910883312078
2018-03-13,-0.0031158017213652744,-0.0011163614975213676,-0.018018526501113463,-0.012949399458144661
2018-03-14,-0.11116343362181169,-0.1060320200204039,-0.11664727181104872,-0.11742068611868106
2018-03-15,-0.07194402573354397,0.0037476840392205446,0.0033993966409271437,-0.004874375872142345
2018-03-16,-0.03747695245923066,0.004506141978666278,-0.00738009754269342,-0.0158919067695944
2018-03-17,-0.144809075001332,-0.05186813420832692,-0.06199663909864661,-0.08474423174172419
2018-03-18,0.008954233334403483,0.03802058543426412,-0.033598443944862666,-0.025903431513726538
2018-03-19,0.2356385531487326,0.04830210672516699,0.07545049708955176,0.03301838479052055
2018-03-20,0.036263694162560034,0.032243718870873295,0.05952969066636271,0.000806130227543278
2018-03-21,0.03942773999855742,0.0017722101148152092,0.002188736323410545,0.00814550646957457
2018-03-22,-0.04660647133326634,-0.022745729727736475,-0.0364587014488702,-0.04000767403148586
2018-03-23,-0.07245624371941473,0.017168711059966313,0.00902940953716147,-0.00015381486917931397
2018-03-24,-0.0003064805863184361,-0.024106835371355828,0.008391656178825535,-0.02472785479507067
2018-03-25,-0.024591507712750094,-0.020082339310844688,-0.023961733176257383,-0.004096294479086993
2018-03-26,-0.0954098729392514,-0.03428971504220435,-0.06360695943973838,-0.06773385690921607
2018-03-27,-0.07986095073338606,-0.04692919680936569,-0.04476965695400548,-0.08480004182590672
2018-03-28,0.03258869441992429,0.015384599545303246,-0.001272679306555169,-0.008561022980050126
2018-03-29,-0.08590676416062326,-0.10442950860100275,-0.10532508392324846,-0.14518986742754247
2018-03-30,0.0022238430681911225,-0.03915922419318818,-0.022899039745255756,0.022232167832473948
2018-03-31,0.05748327491552674,0.011974965288978012,0.0200651516628767,0.004580989331492091
2018-04-01,-0.03359443393018746,-0.01871556330941182,-0.036118069051283896,-0.04343109523288469
2018-04-02,0.0365787335380614,0.034404500623484324,0.028283294614894317,0.01780127556842448
2018-04-03,0.09776897504701454,0.05122335284347912,0.06337588269401895,0.07589183858341908
2018-04-04,-0.10437063086067933,-0.08422475580705502,-0.07307605055142741,-0.09123042884171895
2018-04-05,-0.04339850334106221,-0.006201068910305807,-0.020423745035594187,0.007041357711369933
2018-04-06,-0.029380385466321268,-0.02605042094133836,-0.016345040419030177,-0.034367546609178845
2018-04-07,0.02962236809042551,0.04056977863510269,0.04825491742990806,0.03978558496382423
2018-04-08,0.051125630496925645,0.01613717451544261,0.014526413104950286,0.0386751561112888
2018-04-09,-0.022557880363981875,-0.036655612766454126,-0.028542754449312646,-0.004960987147865303
2018-04-10,0.0209474198624664,0.009412414998555718,0.0965267576815334,0.03868004263577074
2018-04-11,0.060084571540198306,0.019352815614150032,0.10975443869746027,0.0385874687576484
2018-04-12,0.24552225102798597,0.12412693581038248,0.11187635249748684,0.1353492561270011
2018-04-13,-0.05671090438310755,0.000850158009713553,0.050568933713519115,-0.00041803629994774383
2018-04-14,0.001599466225413515,0.01136885881377836,0.03806475965872291,0.01758825727563984
2018-04-15,0.09735250278427254,0.04203655981360832,0.0966237056843493,0.05852349989705097
2018-04-16,0.1477719067502321,-0.03300812914143947,0.0030581295329739078,-0.039426005336657965
2018-04-17,-0.05166128028638606,-0.019621259128287605,0.03409046602850463,-0.016277789211941673
2018-04-18,0.06595581489893898,0.032535927574945944,0.13173813320451622,0.04261684277122235
2018-04-19,0.04512511187666335,0.015906496489627386,0.07336857653416651,0.07892965684136133
2018-04-20,0.10081315016567416,0.06437648463048973,0.011777865369822393,0.08086315837885394
2018-04-21,-0.03605158758374016,0.0056083625781386814,-0.0849617260121196,-0.016907925242676036
2018-04-22,-0.017514300423496554,-0.010523309510453771,0.02301051628371642,0.026833793649896798
2018-04-23,0.010236888384691722,0.014483697709081866,-0.010344017807033978,0.03272651765161516
2018-04-24,0.0812022292030341,0.0823531991874269,0.05638793739279002,0.0972257797933409
2018-04-25,-0.1412745242699902,-0.09193210663750406,-0.12999087698020073,-0.14036877361873668
2018-04-26,0.08005347577086419,0.04808821013231679,0.09970937227025356,0.07418840860513853
2018-04-27,-0.019925704445640458,-0.03223959330684423,-0.03711167820231154,-0.02409117074219491
2018-04-28,0.2155239808109164,0.03942918286213981,-0.012060596534404056,0.05509128996929302
2018-04-29,0.019872496700598985,0.007523614187496364,0.01886147741386157,0.007581499962411087
2018-04-30,-0.061396393470779076,-0.019136041014403915,-0.04668572970467366,-0.027904225204962607
2018-05-01,0.04380979039098709,-0.013240166694592048,-0.012748875780063784,0.005491436631717583
2018-05-02,0.03755540480742314,0.012739001376983694,0.024768438865646836,0.019895408016830096
2018-05-03,-0.0073060344376740805,0.053537157891065945,0.06746189724659857,0.12615675422370654
2018-05-04,-0.026106826035256825,-0.004433170333562941,-0.06822077236687818,0.0077704475535087525
2018-05-05,0.016947020413382585,0.016094355065083832,-0.017035531458190256,0.03808306068783107
2018-05-06,-0.04556327832397611,-0.020843383079432343,-0.04138516425107852,-0.029607438150392795
2018-05-07,-0.04333742572329946,-0.029620923127989585,-0.0312685118380287,-0.04992641123791586
2018-05-08,-0.020569523577859794,-0.01485310141877072,0.09612136348859845,-0.0011522520118054658
2018-05-09,-0.014599692372579964,0.009737078547251699,-0.04040568914933029,-0.0007733145484687398
2018-05-10,-0.08545473189329766,-0.030623267109053387,-0.04477312573366632,-0.03379458908126942
2018-05-11,-0.13286178857721476,-0.06893610659669847,-0.11016319938785202,-0.06782360488579275
2018-05-12,0.04069782221496787,0.00748238978371063,0.025128584499502615,0.00946377061313175
2018-05-13,0.053739340736338015,0.025429769131291025,-0.03272268781405163,0.06687454796198011
2018-05-14,-0.04454684236949924,-0.0008199646268760574,0.029812159296299434,-0.004025783993959031
2018-05-15,-0.04978274668637028,-0.02396447419619463,0.012256462114699218,-0.030122798034902587
2018-05-16,-0.01463630374617031,-0.016772482047846538,-0.029215573392956884,-0.002572156134144521
2018-05-17,-0.0508510614769393,-0.03335153970564164,-0.04596630081561859,-0.04986585214326311
2018-05-18,0.007685950617892567,0.01916817663872017,-0.041687969684255144,0.031765130158454724
2018-05-19,-0.009300142733808192,-0.00045945021275528575,0.06481852931384591,0.0031102613545908042
2018-05-20,0.05153253356963372,0.031752487481542246,0.0314642742001805,0.026687612562981577
2018-05-21,-0.028898417478806726,-0.011133876917273966,-0.03497015158815486,-0.02283025269253791
2018-05-22,-0.10334430975779418,-0.04583947139821376,-0.103515177469923,-0.07647729866506836
2018-05-23,-0.10088562743360296,-0.062067659444725365,-0.06990210761635662,-0.10430081663071
2018-05-24,0.029701392656905412,0.0038982826938891435,-0.025953501691622805,0.03066024240791254
2018-05-25,-0.0406945844637987,-0.014229521588760008,0.004277742502367232,-0.025278813356298002
2018-05-26,-0.020583672733342162,-0.016751549202160376,-0.014619702092796949,0.0009301772031147237
2018-05-27,-0.015431322048083507,0.0016762090503004146,-0.01132582567721041,-0.02519556351492902
2018-05-28,-0.10202677217640099,-0.0320251597389678,-0.059566512976775066,-0.10412964286676907
2018-05-29,0.15059625571770652,0.04609061158009098,0.06335608137132542,0.09133567067907755
2018-05-30,0.03839414179800826,-0.008880942351451537,-0.024445383385017116,-0.010307801269695993
2018-05-31,0.06451544324300662,0.01176467849979801,0.013033390206678597,0.03175510622710398
2018-06-01,-0.01209251970223768,0.006289122618005294,0.007330323827404506,0.004142763130314364
2018-06-02,0.023254853849891344,0.013434600362671745,0.03868125699514646,0.020079939829567017
2018-06-03,0.0018074399137566477,0.00999764944741699,0.036427824863826785,0.04383841519321319
2018-06-04,-0.06398878128641083,-0.02701622323891506,-0.043762187244269946,-0.041851566230802995
2018-06-05,0.029715955138872596,0.01574996113095395,0.033958175647075706,0.02714656679935956
2018-06-06,-0.021762140501687233,0.0026452866114361484,0.03575171357774831,-0.003582553503241215
2018-06-07,-0.02156395148936352,0.0031646133192779757,-0.014629853513046243,-0.0031955716163967196
2018-06-08,-0.027667146523849828,-0.0069685643656463014,-0.0197544215347909,-0.006814430549556327
2018-06-09,-0.01603673178831233,-0.012263867528105266,-0.018202388567155836,-0.005865026271780316
2018-06-10,-0.13331433007607396,-0.10429333638086113,-0.12147754147746692,-0.12664661156544188
2018-06-11,0.02463907941578647,0.017659179795872504,0.016209809609253334,0.012842656713840661
2018-06-12,-0.08453712842567551,-0.04813047339938237,-0.045872328573048904,-0.0707800540964918
2018-06-13,-0.03778507846650747,-0.03595427350674818,-0.09217491623919738,-0.03972248543227419
2018-06-14,0.07195169735986462,0.04998260262806298,0.044096723651478875,0.08478097371616489
2018-06-15,-0.057475477527929586,-0.03332187405601239,-0.0147137280053391,-0.05688027313368682
2018-06-16,0.0013202514265524545,0.014389722742134126,-0.0020704099165502754,0.017439568625552404
2018-06-17,-0.009755283859050223,-0.007799634776660014,-0.007628308493103475,0.0016118547996981647
2018-06-18,0.01681775996816426,0.03560119143946139,0.05221525301419838,0.036190131551712135
2018-06-19,0.018521396797763323,0.005201158253765215,0.0019802137309126167,0.03608475104706699
2018-06-20,-0.03159723804204373,0.0009758784644162688,-0.003964356489847276,-0.0031445298216885575
2018-06-21,-0.021395868107395133,-0.006931549314602492,-0.01098364147914399,-0.01673733693717061
2018-06-22,-0.1256161247020091,-0.1009251346030755,-0.11327509517437928,-0.1241038859307686
2018-06-23,-0.014194994142921358,0.012867880610642146,-0.010171484197508462,0.018510920380190754
2018-06-24,-0.03818312488226083,0.0017429078270048137,-0.050874904828012824,-0.03615097969580283
2018-06-25,0.01915180108032377,0.012228084684467788,-0.010010076424010528,0.005747406300771196
2018-06-26,-0.07019804169278299,-0.025199768617493845,-0.0028208977801957857,-0.061689132481427045
2018-06-27,0.010609689905433761,0.010360226200308631,-0.016684041065941457,0.02192427331452329
2018-06-28,-0.0658681043863254,-0.042075518926674604,-0.033378113762127626,-0.046265465089252444
2018-06-29,0.0522482260384991,0.051961304162501776,0.029266330304706933,0.03179304550799955
2018-06-30,0.09080956915329885,0.02942626904629897,0.029234663955053364,0.04303003752774259
2018-07-01,0.03242400402288004,-0.002842915424254855,-0.004009565618171784,-0.0027763656504120604
2018-07-02,0.1070622618537671,0.03513597605397756,0.0824812408287956,0.04612846842791285
2018-07-03,-0.04936053782963801,-0.012871725512868082,-0.024341223252140054,-0.023740293461101736
2018-07-04,0.0020224264145056736,0.010354208139776944,0.015795685427224093,0.006705215147746912
2018-07-05,-0.013598939843461055,0.006284119229603036,-0.030690008377870726,0.015066162224017354
2018-07-06,-0.019234181121939198,0.005162002311365654,-0.0007698288429693889,-0.0008434917891877447
2018-07-07,0.028937084390671997,0.02711538540759939,0.018314094870022224,0.03655480421638302
2018-07-08,-0.033705906698211496,-0.012185823192757184,-0.012937696972709745,-0.005181638945970235
2018-07-09,-0.03797766771112032,-0.004754487007430086,-0.003068686999847081,-0.025756172953033563
2018-07-10,-0.08323655761532023,-0.06302716705345013,-0.07662305285728532,-0.09282857467754191
2018-07-11,0.020678870633584534,0.010178711879893498,0.005789969234367476,0.027458683518895022
2018-07-12,-0.03326637427214951,-0.026285767240594282,-0.05031709009341334,-0.03752242625700308
2018-07-13,0.0808232986498092,0.001482289507841017,0.011211831227843305,0.009149463883765918
2018-07-14,-0.005782325054936477,0.006084371585677317,0.012782447088887317,0.004732705536195425
2018-07-15,0.037018214322823484,0.013219819655418519,0.0075917294847878125,0.03107473918540382
2018-07-16,0.09294176095495854,0.05834774166521406,0.18162107497224866,0.06624176922904734
2018-07-17,0.09026159999745809,0.08243286458020904,0.12314117272025804,0.041454144696470685
2018-07-18,0.04862156028964315,0.006771106197492216,0.13970812055570736,-0.04175583714512232
2018-07-19,0.008277675023542042,0.012951038487557298,0.03494263395487085,-0.02293258202369053
2018-07-20,-0.1090970048679365,-0.015212500162380849,-0.11980121523041021,-0.04112421437612479
2018-07-21,0.008974546389651339,0.008821326292061116,-0.04192227778016733,0.02571069121828007
2018-07-22,0.03977597594766635,-0.00010780651465935875,0.05590041256483591,-0.00602759170726852
2018-07-23,-0.03738935147482669,0.038686564334449614,-0.007838615397691484,-0.019339250340625114
2018-07-24,0.05424813512669879,0.0884546416030787,0.05362227287159538,0.06133763349283328
2018-07-25,-0.002549848435943858,-0.029254690417220175,-0.021500233465708618,-0.014456014180329824
2018-07-26,-0.04721523652543813,-0.028491418656974687,-0.043259333980317116,-0.018058693226503664
2018-07-27,0.004692607898718171,0.026487261573523213,0.007341086484136561,0.012057509006291767
2018-07-28,-0.013134068618058103,0.003318503902615788,-0.005280124982225409,-0.005910931717290069
2018-07-29,-0.0004101442148618517,0.0032064124721458143,-0.027734000169478357,-0.000499166546083174
2018-07-30,-0.058151189739979126,-0.004632012619252279,-0.010334446332115554,-0.020751069621338658
2018-07-31,-0.07259801217541328,-0.050137941881997605,-0.10559815650681781,-0.052122558539202224
2018-08-01,-0.016861900315504608,-0.02019234469295661,0.07046321112074239,-0.03070632067994783
2018-08-02,-0.06570261587993698,-0.007604042111257314,-0.07012370760757225,-0.019502223551014275
2018-08-03,-0.012860836893716865,-0.017699946974246927,-0.009549860952023259,0.013578513250281254
2018-08-04,-0.021009166616738906,-0.05552450759252814,-0.06111742876923287,-0.026675821441240366
2018-08-05,0.03220119430610202,0.005053418144036925,0.032966082210619696,0.00798269035216137
