Date,Close
2021-01-01,1.0
2021-01-02,1.8671942249811504
2021-01-03,1.7187333849642603
2021-01-04,1.7180297736525822
2021-01-05,1.7449427834584994
2021-01-06,1.8408090465247622
2021-01-07,1.7136323258203645
2021-01-08,1.7319260561029681
2021-01-09,1.7931397487558818
2021-01-10,1.7343886137833278
2021-01-11,1.5540896485998013
2021-01-12,1.41829364837209
2021-01-13,1.5155672978827361
2021-01-14,1.6529463006959526
2021-01-15,1.648021021514206
2021-01-16,1.6297272912316023
2021-01-17,1.5948987770350769
2021-01-18,1.6131925073176805
2021-01-19,1.6003517237453255
2021-01-20,1.593667498194897
2021-01-21,1.4364115986925443
2021-01-22,1.4993842377141398
2021-01-23,1.5090588522944568
2021-01-24,1.5350923070055196
2021-01-25,1.474582225664284
2021-01-26,1.4520668275116118
2021-01-27,1.316094965411238
2021-01-28,2.2084432538296235
2021-01-29,8.295866017334722
2021-01-30,4.956200400624322
2021-01-31,6.542831621881411
2021-02-01,6.134564721387531
2021-02-02,5.544415197840511
2021-02-03,6.529463170780554
2021-02-04,9.373614411991044
2021-02-05,8.255936280173273
2021-02-06,10.131046173366059
2021-02-07,13.857871006504105
2021-02-08,13.865434295686306
2021-02-09,12.325417037141094
2021-02-10,12.822515561973699
2021-02-11,12.256111568672342
2021-02-12,12.325241420999971
2021-02-13,11.688653878524251
2021-02-14,11.000351314192757
2021-02-15,9.9544412085241
2021-02-16,9.414247924285197
2021-02-17,8.68531184765955
2021-02-18,10.473350209629482
2021-02-19,9.699032432058301
2021-02-20,9.56622665703945
2021-02-21,9.846965440725661
2021-02-22,9.450307553500876
2021-02-23,8.336323258203645
2021-02-24,9.94810854289797
2021-02-25,8.824450288304531
2021-02-26,8.87950725911449
2021-02-27,8.809674286938263
2021-02-28,8.45241863316745
2021-03-01,8.900439654681657
2021-03-02,8.841160688359574
2021-03-03,8.899208375841477
2021-03-04,8.803517892737363
2021-03-05,8.726297247520057
2021-03-06,8.968161301459768
2021-03-07,9.168337490974485
2021-03-08,10.896921270481212
2021-03-09,10.201934808241344
2021-03-10,9.851186780953675
2021-03-11,9.836059547305165
2021-03-12,9.735971452547806
2021-03-13,10.98188147630595
2021-03-14,10.306419859367839
2021-03-15,10.041863972029198
2021-03-16,10.30905868847343
2021-03-17,10.14124829165385
2021-03-18,10.093755265310202
2021-03-19,10.259981840439139
2021-03-20,10.371327716183346
2021-03-21,10.067545866815962
2021-03-22,9.667897918203343
2021-03-23,9.420579934627218
2021-03-24,9.094458794711366
2021-03-25,9.04977955833032
2021-03-26,9.490237290662325
2021-03-27,9.56499537819927
